CUSTOMER_NUMBER,CLIENT_SEX,STAFF_VIB,Age,net_lending,net_ca,net_td,avg_act,avg_trans,ytd_creditcard,open_creditcard,ytd_debitcard,open_debitcard
660643,F,N,20,0,3478530,0,32,0,0,0,1,1
515896,F,N,24,0,1874800,0,62,0,0,0,1,1
595507,F,N,30,0,897433.33,0,127,17,0,0,0,0
225829,M,N,39,0,2458689.7,0,22,4,0,0,0,0
713332,F,N,29,700000000,93333.33,0,25,0,1,1,0,0
173749,F,N,22,0,1771600,0,85,2,0,0,1,1
961497,F,N,25,85000000,100000,0,27,0,1,1,0,0
414122,M,N,21,0,3580146.03,0,116,10,0,0,1,1
665895,F,N,26,0,0,0,69,0,0,0,1,1
575249,M,N,34,0,150000,0,102,0,0,0,1,1
615014,M,N,31,494048000,6396253.47,0,15,1,0,0,1,1
97857,M,N,32,100000000,24826666.67,0,80,4,1,1,0,0
364839,M,N,26,45000000,0,50015004.53,10,0,1,1,0,0
225061,F,N,32,0,23483333.33,0,13,1,0,0,1,1
667554,M,N,32,727343000,1321120.07,0,52,1,1,1,0,0
196631,F,N,25,0,10136666.67,0,61,9,0,0,1,1
397693,M,N,23,0,40800,0,54,0,0,0,1,1
597549,M,N,24,76500000,2567500,0,117,1,1,1,0,0
754739,M,N,31,116989320,5352960,0,31,2,1,1,0,0
197744,F,N,43,0,113333.33,2886666.67,85,0,0,0,0,0
571606,M,N,22,770000000,235266.67,0,57,0,1,1,0,0
750381,M,N,27,635000000,873250,0,250,2,0,0,1,1
761268,M,N,30,0,12204372.5,0,48,1,0,0,1,1
673828,M,N,19,0,188266.67,0,166,0,0,0,1,1
482963,F,N,16,0,462066.67,0,300,2,0,0,1,1
55490,F,N,31,0,1119882.8,0,25,1,0,0,1,1
533429,F,N,27,0,375000,0,95,2,0,0,1,1
602960,F,N,24,0,444638.07,0,100,1,0,0,1,1
752513,F,N,40,0,4916666.67,180000000,139,0,0,0,1,1
631976,F,N,28,399800000,729884.4,0,195,8,0,0,1,1
484743,M,N,28,0,1902524.33,0,31,4,0,0,1,1
856656,M,N,23,0,291267.53,0,28,6,0,0,1,1
109634,M,N,27,597865000,219191.5,0,156,0,0,0,0,0
448257,F,N,22,0,3671184.97,0,46,1,0,0,1,1
892993,M,N,31,3400000000,32164765.6,990000000,37,0,1,1,1,1
875680,M,N,37,500000000,232600,0,23,0,1,1,0,0
576491,F,N,23,0,2591666.67,0,40,7,0,0,1,1
910346,F,N,23,0,231666.4,0,31,1,0,0,1,1
312844,M,N,27,0,5302444.73,0,108,0,0,0,1,1
965750,M,N,44,0,780318.87,0,37,5,0,0,1,1
288078,F,N,20,0,1615958.87,633333.33,230,3,0,0,1,1
858103,F,N,23,0,1563256.93,0,24,0,0,0,1,1
19665,M,N,21,0,114035.33,0,151,0,0,0,1,1
119155,F,N,20,0,333666.67,0,22,0,0,0,1,1
814612,M,N,30,0,5027333.33,0,65,1,0,0,1,1
41205,M,N,23,0,1912000,0,101,5,0,0,1,1
476492,F,N,26,0,232000,0,219,3,0,0,1,1
211043,F,N,21,0,674800,0,49,1,0,0,1,1
576495,F,N,21,0,1090866.67,0,65,7,0,0,1,1
217628,F,N,21,0,331123.33,0,114,2,0,0,1,1
690140,F,N,27,0,301466.67,0,53,1,0,0,1,1
23005,F,N,23,0,48800,0,110,1,0,0,1,1
51976,F,N,37,0,14355294.27,66666666.67,135,4,0,0,0,0
266278,M,N,49,3903310,8453333.33,41666666.67,82,0,1,1,0,0
888373,F,N,27,76874417,1359173.33,0,232,5,2,2,0,0
408892,M,N,25,0,0,0,44,0,0,0,1,1
689476,M,N,32,0,342285.07,0,35,2,0,0,1,1
770602,F,N,26,0,1243725.67,0,40,3,0,0,0,0
191679,F,N,25,0,0,0,13,0,1,1,0,0
466249,M,N,26,500833000,617966.87,0,97,0,1,1,1,1
339791,F,N,35,2000000000,179266.67,0,122,0,0,0,0,0
564436,F,N,38,450000000,100000,0,52,0,1,1,0,0
808863,M,N,31,0,295900,0,86,4,0,0,1,1
564460,M,N,20,0,233260.67,0,858,5,0,0,2,2
964002,F,N,33,630000000,46142933.33,180081024.7,18,6,0,0,0,0
846280,M,N,27,0,0,0,13,0,0,0,1,1
20749,M,N,34,900000000,87000,0,62,0,0,0,1,1
206074,M,N,21,0,253333.33,0,138,0,0,0,1,1
15409,M,N,24,0,0,0,27,0,0,0,1,1
520494,M,N,26,0,1188000,0,89,0,0,0,1,1
426561,M,N,28,0,1159900.33,0,49,5,0,0,1,1
523195,F,N,27,0,1831098,0,13,1,0,0,1,1
855174,F,N,19,0,5107488.73,0,270,0,0,0,2,2
142036,F,N,21,0,3941566.4,0,29,2,0,0,1,1
294934,M,N,28,25000000,0,0,99,0,1,1,0,0
133964,M,N,21,0,123282.83,0,1,0,0,0,1,1
623132,F,N,34,0,238266.67,840000000,197,0,0,0,1,1
565927,F,N,38,85000000,8660046.8,0,163,0,0,0,0,0
243206,M,N,22,0,227599.87,0,60,2,0,0,1,1
865116,M,N,26,0,200000,0,38,0,0,0,1,1
234251,F,N,29,50352084,5034666.67,0,198,5,1,1,0,0
71329,M,N,40,0,7891620,0,31,1,1,1,0,0
957258,F,N,21,0,114333.33,0,869,10,0,0,0,0
185083,F,N,29,70000000,2256666.67,0,66,0,0,0,0,0
61950,F,N,26,0,626500,0,70,0,0,0,1,1
371151,F,N,24,0,382100,0,41,5,0,0,1,1
632406,M,N,27,989580000,717759.87,0,70,1,1,1,0,0
228511,M,N,22,0,0,0,15,0,0,0,1,1
374557,M,N,36,36330100,5063401.6,1255000000,87,0,1,1,0,0
660611,F,N,28,74059870,0,0,121,0,1,1,0,0
323946,M,N,23,100000000,2795033.33,0,98,7,1,1,0,0
311451,F,N,19,0,130635.93,0,26,0,0,0,1,1
406825,F,N,34,101000000,5566666.67,0,52,2,1,1,0,0
754903,F,N,24,696110000,1663120.5,90000000,75,0,0,0,0,0
126269,M,N,35,0,1100000,0,126,0,0,0,1,1
823335,F,N,31,0,105000000,0,54,2,2,2,0,0
496478,M,N,27,0,799807.8,0,66,4,0,0,1,1
853440,M,N,37,0,1460000,0,67,3,0,0,1,1
498864,M,N,24,0,247,90000000,70,0,0,0,0,0
801889,M,N,31,0,3406150,0,93,2,0,0,1,1
921245,M,N,29,785000000,4138333.33,0,109,1,0,0,1,1
41332,F,N,37,395238000,649452.8,0,47,0,0,0,1,1
126948,M,N,27,0,4795066.67,0,65,0,0,0,1,1
973317,F,N,40,1511476,0,180054016.4,135,0,1,1,0,0
663677,F,N,37,1194000000,42435737.47,113333333.3,131,16,1,1,1,1
379150,M,N,21,0,1150518,0,15,0,0,0,1,1
999246,M,N,22,0,93266.67,67500000,143,1,0,0,1,1
481281,F,N,25,0,0,0,27,0,0,0,0,0
337717,M,N,24,0,228678.33,0,12,4,0,0,1,1
805872,M,N,40,1000000000,9599266.67,0,23,0,0,0,0,0
263518,M,N,24,18933433,0,0,244,0,2,2,0,0
537673,M,N,19,0,1735066.67,0,45,0,0,0,1,1
736767,F,N,22,0,1386100,0,153,8,0,0,1,1
856926,M,Y,23,0,45000,0,32,0,0,0,0,0
17789,F,N,26,0,2197170,0,44,9,0,0,1,1
681334,M,N,24,0,0,0,78,0,0,0,1,1
589091,M,N,34,320000000,2066666.67,0,184,0,1,1,0,0
440811,M,N,34,170000000,5280000,0,74,1,1,1,0,0
386132,M,N,32,3018600,628333.33,0,183,0,1,1,1,1
209860,F,N,37,0,0,0,46,1,0,0,0,0
232603,M,N,30,0,698191.1,0,47,0,0,0,1,1
845441,F,N,21,0,1532229.7,0,26,1,0,0,1,1
497963,F,N,24,0,0,0,6,0,0,0,1,1
772753,M,N,38,300000000,21954933.33,0,19,0,1,1,0,0
186354,F,N,19,0,247124.47,0,238,11,0,0,1,1
169611,F,N,24,0,836998.77,0,187,7,0,0,1,1
595309,M,N,23,0,881075.67,0,285,3,0,0,1,1
183453,F,N,28,0,401889.27,0,445,5,0,0,1,1
730727,F,N,28,0,585361.27,0,340,3,0,0,1,1
425558,M,N,20,0,66997.13,0,333,16,0,0,1,1
753489,F,N,23,0,966524.83,0,197,8,0,0,1,1
251255,F,N,21,0,638787.13,0,99,3,0,0,1,1
970324,M,N,26,0,129818.4,0,135,0,0,0,1,1
396872,F,N,27,0,585677.47,0,36,6,0,0,1,1
113056,F,N,30,0,1622153.5,0,151,16,0,0,1,1
679448,F,N,31,0,412179.77,0,206,9,0,0,1,1
291791,F,N,34,51083542,93333.33,0,101,0,2,2,0,0
754816,M,N,34,700000000,53910866.67,13333333.33,89,4,0,0,0,0
504264,M,N,28,0,150000,0,129,0,0,0,1,1
401795,F,N,35,5323000,3128194.2,2000000,25,2,1,1,1,1
926254,M,N,21,0,560600,0,222,11,0,0,1,1
297799,F,N,24,0,4095913.33,6000000,54,1,0,0,1,1
271996,F,N,30,0,230000266.7,0,8,1,0,0,1,1
28221,M,N,22,750000000,2347810,0,20,0,1,1,0,0
259443,M,N,43,0,24933.33,0,62,3,0,0,1,1
311907,F,N,23,0,1070400,623333333.3,122,5,0,0,1,1
564537,F,N,25,0,2269716.67,0,26,6,0,0,1,1
915492,F,N,29,0,339600,0,443,4,0,0,1,1
64140,M,N,26,0,218470.9,0,106,33,0,0,1,1
813840,M,N,30,0,11000000,0,85,0,0,0,1,1
801757,F,N,26,0,16480500,0,34,0,0,0,1,1
638618,M,N,23,0,67500,0,54,1,0,0,1,1
450064,M,N,35,0,88266.67,0,28,0,1,1,1,1
326658,M,N,31,0,88266.67,0,12,0,0,0,1,1
26870,M,Y,41,0,1833433.33,0,111,1,0,0,1,1
405084,M,N,35,495000000,336000,0,12,0,1,1,0,0
187801,M,N,29,346355000,545837.53,0,62,0,0,0,1,1
84627,F,N,26,0,115000,0,34,0,0,0,1,1
798854,M,N,25,47933443,0,0,43,0,1,1,0,0
287110,F,Y,23,0,1552400,0,91,1,0,0,1,1
663182,M,N,39,690280000,11808335.07,35000000,49,1,0,0,1,1
37284,M,N,24,0,100933.33,0,37,2,0,0,1,1
980962,M,N,29,0,1900000,0,148,14,0,0,1,1
816173,F,N,30,1300000000,9636666.67,0,64,0,0,0,0,0
172134,M,N,21,0,430000,0,92,2,0,0,1,1
453554,M,N,31,1300000000,399266.67,0,210,0,0,0,0,0
213615,F,N,20,0,1083000,0,219,4,0,0,1,1
859426,F,N,25,600000000,0,0,33,0,0,0,0,0
710880,M,N,32,850000000,893333.33,0,41,0,0,0,0,0
852828,F,N,29,480000000,201600,0,36,0,0,0,0,0
635415,F,N,20,0,1493333.33,0,97,2,0,0,1,1
801050,F,N,22,0,724666.67,0,13,0,0,0,1,1
641815,F,N,39,0,4940766.67,0,61,7,0,0,1,1
286367,F,N,20,0,970000,0,126,1,0,0,1,1
957631,M,N,22,0,0,0,129,2,0,0,1,1
647696,F,Y,33,0,3408675.73,0,32,2,0,0,1,1
778387,M,N,30,0,4711666.67,0,11,1,0,0,1,1
734593,F,N,25,0,3925000,0,35,2,0,0,1,1
947479,F,N,49,0,13993070,0,35,0,0,0,0,0
481156,M,N,24,0,575000,0,223,6,0,0,1,1
256132,F,N,23,0,1383181.2,0,46,0,0,0,1,1
347270,M,N,32,3128529,0,0,77,0,1,1,0,0
299904,F,N,34,36790417,34567466.67,46666666.67,301,5,1,1,2,2
132028,M,N,28,1395333000,540067.53,0,57,0,0,0,0,0
180476,M,N,25,3628193,0,0,143,0,1,1,0,0
200661,M,N,40,399000000,3073600,0,68,7,0,0,0,0
189302,F,N,22,0,0,0,30,0,0,0,1,1
394726,M,N,28,0,0,0,23,1,0,0,1,1
581781,F,N,29,0,2966666.67,0,126,0,0,0,2,2
604611,F,N,22,0,88266.67,0,43,0,0,0,1,1
319588,F,N,35,1700000000,250000,0,39,0,0,0,0,0
362282,F,N,27,908000000,1837386.53,0,10,0,2,2,0,0
102428,F,N,20,0,838266.67,0,26,0,0,0,1,1
884648,M,N,24,0,1211033.33,0,126,32,0,0,1,1
500936,M,N,33,0,13191649.4,0,73,1,0,0,1,1
742974,F,N,22,0,69666.67,0,69,1,0,0,0,0
531423,M,N,23,0,1329538.67,0,71,3,0,0,1,1
973174,M,N,24,0,802076.67,0,53,4,0,0,1,1
620845,M,N,37,0,589188,0,146,11,0,0,1,1
288973,M,N,26,0,1678666.67,0,97,3,0,0,1,1
135320,M,N,29,567190767,739545.27,0,103,1,1,1,0,0
274614,F,N,19,0,501101.33,0,194,6,0,0,1,1
778191,M,N,27,0,3880360,0,111,12,0,0,0,0
338990,F,N,20,0,410066.67,0,200,3,0,0,1,1
509115,F,N,21,0,65066.67,0,31,0,0,0,1,1
461471,F,N,20,0,0,0,186,3,0,0,1,1
117440,M,N,24,220000000,359266.67,0,36,0,0,0,0,0
988701,M,N,23,0,572600,0,121,1,0,0,1,1
951804,F,N,22,0,389633.33,0,53,9,0,0,1,1
458876,F,N,26,0,12436.67,0,91,1,0,0,1,1
808585,M,N,31,0,7164038.33,0,271,15,0,0,1,1
704258,F,N,24,0,409693.33,0,49,1,0,0,1,1
203879,F,N,33,0,312266.67,0,40,2,0,0,1,1
774957,M,N,32,0,10999566.67,0,234,2,0,0,0,0
33850,F,N,19,0,100000,0,113,0,0,0,1,1
42552,M,N,32,0,130000,0,60,1,1,1,0,0
480681,F,N,22,0,382720,0,59,3,0,0,1,1
235116,F,N,22,0,1091875,0,25,1,0,0,1,1
424145,M,N,28,0,233333.33,0,14,0,0,0,1,1
646943,M,N,18,0,99266.67,0,91,0,0,0,1,1
238931,M,N,23,0,167235000.1,0,71,5,0,0,1,1
418946,F,N,40,0,199266.67,0,59,9,0,0,1,1
316177,F,N,21,0,3325181.73,0,238,20,0,0,1,1
500003,M,N,38,500000000,2086666.67,0,36,0,0,0,0,0
522796,M,N,33,0,54418666.67,120000000,202,1,0,0,1,1
943367,F,N,23,0,0,0,47,1,0,0,1,1
628386,F,N,41,0,13856993.97,0,45,2,0,0,0,0
636209,M,N,22,0,119333.33,0,80,2,0,0,1,1
801033,F,Y,24,0,225133.33,0,170,4,0,0,1,1
94819,F,N,39,0,6610893.33,0,29,1,0,0,0,0
177861,M,N,22,915000000,119266.67,0,18,0,0,0,0,0
436708,M,N,42,0,19766666.67,371000000,239,0,0,0,2,2
608701,M,N,22,0,0,0,105,0,0,0,0,0
804806,M,N,37,0,7539410.8,0,289,78,0,0,1,1
858746,M,N,21,0,185933.33,0,108,0,0,0,1,1
610571,M,N,20,0,999753.33,0,353,8,0,0,1,1
201127,M,N,45,0,50592600,0,85,0,0,0,2,2
531974,M,N,30,0,2426766.67,0,40,1,0,0,1,1
240297,M,N,66,0,232600,560000000,221,0,0,0,0,0
149320,F,N,23,0,399266.67,0,37,0,0,0,1,1
831005,M,N,27,0,693840,10000000,326,0,0,0,1,1
462431,F,N,31,0,6826900,33333333.33,278,7,0,0,1,1
192792,F,N,28,0,410933.33,0,28,2,0,0,1,1
205111,M,N,21,0,92600,0,86,0,0,0,1,1
80939,M,N,32,0,1361600,0,497,27,0,0,0,0
369438,M,N,28,800000000,6766666.67,0,204,0,0,0,0,0
261213,M,N,60,7200000,92600,46666666.67,52,0,1,1,0,0
465913,M,N,32,0,1399266.67,1866666667,107,0,0,0,0,0
343297,M,N,25,0,13607933.33,0,241,3,0,0,1,1
162276,M,N,31,0,8019266.67,0,108,10,0,0,0,0
297281,F,N,61,0,1865933.33,0,43,0,0,0,1,1
718257,M,N,41,565000000,166840,0,20,0,0,0,0,0
334591,M,Y,33,0,3061433.27,0,53,2,0,0,1,1
8048,M,N,36,0,10708333.33,942766666.7,130,0,0,0,0,0
566455,M,N,28,0,8297600,0,213,3,0,0,1,1
254588,M,N,34,128000000,160000,0,127,0,1,1,0,0
350971,M,N,32,0,1023162.13,0,338,9,0,0,0,0
2021,M,Y,26,0,178673.33,0,85,1,0,0,1,1
783551,M,N,33,0,40266110,0,145,2,0,0,0,0
550362,M,N,27,0,378366.67,0,25,1,0,0,1,1
139419,M,N,28,900000000,294766.67,0,82,0,0,0,0,0
912061,F,N,28,0,465120,0,118,1,0,0,0,0
451895,F,N,16,0,830666.67,0,365,3,0,0,1,1
415105,F,N,22,0,4161380.33,0,127,7,0,0,1,1
728770,M,N,22,0,319266.67,0,172,5,0,0,1,1
564588,M,N,37,0,125986.67,0,197,12,0,0,0,0
59162,F,N,28,0,138889.83,28000000,234,0,0,0,1,1
243539,F,N,26,0,1268991.67,0,159,4,0,0,1,1
866401,M,N,30,24916000,0,0,2,0,1,1,0,0
339857,M,N,31,0,338879,0,62,0,0,0,1,1
945201,M,Y,28,0,116288.87,0,63,3,0,0,1,1
603109,M,N,41,0,2879266.67,0,117,5,0,0,1,1
916339,M,N,26,1298000,93333.33,0,62,0,1,1,0,0
125810,F,N,28,0,21020320,0,165,0,0,0,1,1
345309,M,N,48,417605000,354871.93,0,41,0,0,0,0,0
474262,F,N,42,0,429266.67,20000000,85,1,0,0,0,0
703650,F,N,19,0,1989266.67,0,69,0,0,0,1,1
561986,M,N,24,47400,316377.87,2333333.33,120,1,1,1,1,1
741146,F,Y,28,0,996533.27,0,32,2,0,0,1,1
103626,M,N,23,0,746600,0,78,0,0,0,1,1
195203,M,N,26,0,92600,0,10,1,0,0,1,1
304730,M,N,21,0,943166.67,0,145,4,0,0,1,1
948884,F,N,26,0,1499611.2,0,58,3,0,0,1,1
129435,F,N,58,0,113266.67,0,496,5,0,0,1,1
229685,M,N,31,0,692506.67,0,192,6,0,0,1,1
395534,M,N,40,32700040,2893333.33,0,258,0,1,1,0,0
945754,F,Y,30,0,10771999.93,0,71,1,0,0,2,2
654517,F,N,25,0,507933.33,0,166,0,0,0,1,1
526402,M,N,26,0,1606566.8,0,70,4,0,0,1,1
921744,F,N,21,0,1516444.53,0,28,1,0,0,1,1
233416,M,N,29,17786800,0,0,139,0,2,2,0,0
360049,F,N,26,145895933,4530200,0,202,0,1,1,0,0
242867,M,N,29,22846980,0,0,204,0,3,3,0,0
121517,F,N,31,0,81666.67,0,162,0,0,0,1,1
434840,F,N,27,0,392600,0,27,0,0,0,1,1
127294,M,Y,23,0,647223.27,0,80,4,0,0,1,1
482363,M,N,34,345139000,1769635.33,0,43,5,0,0,0,0
772727,F,N,30,0,0,56000000,92,2,0,0,0,0
432332,M,Y,23,0,348911.13,0,407,9,0,0,1,1
43825,F,N,25,0,133612.3,0,26,3,0,0,1,1
987818,F,N,22,0,1837666.67,0,112,4,0,0,0,0
163416,F,Y,27,0,1372744.47,0,17,3,0,0,1,1
219753,M,N,19,0,303266.67,0,115,3,0,0,1,1
22358,M,N,24,0,636966.67,0,83,0,0,0,0,0
368494,F,N,20,0,529194.07,0,200,8,0,0,0,0
334558,F,N,24,0,3436186.67,0,76,12,0,0,1,1
260702,F,N,18,0,156324.93,0,39,2,0,0,1,1
46917,M,N,27,0,709666.67,0,210,2,0,0,1,1
613143,F,Y,22,0,1773333.33,0,110,0,0,0,2,2
795592,M,N,18,0,5522971.27,0,160,5,0,0,1,1
522262,F,Y,24,0,6666.67,0,34,1,1,1,0,0
680712,M,N,22,0,1543165.33,0,53,8,0,0,1,1
750972,F,N,29,0,2126666.67,0,25,0,0,0,1,1
295405,F,N,34,344166667,232177.73,0,16,0,0,0,0,0
213907,M,N,35,0,167366.67,0,148,2,0,0,1,1
707016,F,N,48,507925092,1479474.8,0,173,0,1,1,0,0
303763,F,N,22,0,420000,0,75,2,0,0,1,1
217195,F,N,42,0,86114766.67,141666666.7,135,10,1,1,2,2
560269,M,N,37,0,505933.33,0,112,0,0,0,1,1
590001,F,N,21,0,489266.67,0,74,4,0,0,1,1
501583,F,N,20,0,105432433.3,0,114,15,0,0,1,1
983104,M,N,26,0,92600,0,39,0,0,0,1,1
17216,F,N,29,0,933333.33,0,15,0,0,0,1,1
430215,M,N,38,0,877555.6,0,52,1,0,0,0,0
528984,M,N,34,0,338833.33,0,271,1,0,0,2,2
441335,F,N,37,0,76988046.67,0,130,5,0,0,0,0
770154,F,N,28,19926235,60000,0,57,0,1,1,1,1
652763,M,N,27,67639244,0,0,23,0,1,1,0,0
740444,F,N,25,0,665877966.7,116666666.7,98,8,0,0,1,1
859904,M,N,27,0,1801933.2,0,133,0,0,0,1,1
502658,M,N,34,500000000,169506.67,0,41,2,0,0,0,0
991322,M,N,30,0,3510181.8,0,68,2,0,0,1,1
647604,M,N,30,0,107332600,0,117,13,0,0,8,8
695934,M,N,25,0,260000,0,114,5,0,0,0,0
406456,M,N,29,0,113333.33,0,80,1,0,0,1,1
176274,M,N,26,0,1423525.47,0,126,3,0,0,1,1
149046,M,N,23,0,613333.33,0,25,0,0,0,1,1
984328,M,N,20,0,490733.33,0,52,6,0,0,1,1
977898,M,N,30,439000000,185933.33,0,100,0,1,1,0,0
991643,M,N,29,0,957600,0,212,67,0,0,0,0
728913,M,N,19,0,562100,0,61,11,0,0,1,1
207357,F,Y,27,0,1900000,1601849,7,0,0,0,0,0
223847,M,N,40,0,92600,0,222,3,0,0,0,0
120405,M,N,39,8500000000,1116994867,0,391,16,0,0,1,1
734448,M,N,28,0,250600,0,191,4,0,0,1,1
536730,F,N,38,0,3318400,340000000,131,10,0,0,0,0
123412,M,N,34,300000000,264766.67,0,21,0,0,0,0,0
936696,M,N,26,0,1440550,0,24,3,0,0,1,1
943425,F,N,46,0,1881364.53,0,409,11,0,0,0,0
372890,M,N,47,540000000,232600,0,10,0,0,0,0,0
977439,F,N,25,0,19907066.67,0,116,9,0,0,1,1
148769,F,N,41,3300000000,105000,0,25,0,0,0,1,1
531651,M,N,21,0,359266.67,0,148,1,0,0,1,1
325355,F,N,34,1400000000,139266.67,0,25,0,1,1,1,1
855086,F,N,43,0,169506.67,0,14,2,0,0,1,1
303848,M,N,29,0,5626116.67,0,1,0,0,0,1,1
907494,F,Y,33,0,1978012.87,0,38,4,0,0,1,1
996030,M,N,31,0,1505555.6,0,35,1,0,0,1,1
131367,F,N,57,0,233333.33,186666666.7,36,0,0,0,0,0
187329,M,N,40,0,560000,0,52,4,0,0,0,0
207335,M,N,23,0,0,0,24,0,0,0,1,1
590634,M,N,28,0,1251633.33,0,25,6,0,0,1,1
170556,M,N,33,194440000,1416682.23,0,65,0,0,0,0,0
561199,M,N,21,0,0,0,116,0,0,0,1,1
72831,M,N,55,0,233345750.8,1733333333,58,4,0,0,1,1
95738,M,N,37,17400000,450000,0,51,0,1,1,0,0
148128,M,N,36,0,0,90000000,164,2,0,0,0,0
851290,M,N,27,0,0,0,16,0,0,0,1,1
817547,M,N,23,0,2666966.67,0,354,29,0,0,1,1
144539,M,N,30,0,8314400,0,239,4,0,0,1,1
405263,M,N,30,0,180000,0,34,0,0,0,1,1
370203,M,N,42,0,146946.67,0,61,2,0,0,1,1
74118,F,N,32,0,1334713.33,0,52,7,0,0,1,1
516999,M,N,28,0,48199400,0,23,8,0,0,0,0
664021,M,N,40,360000000,90000,0,72,0,0,0,0,0
706754,F,N,35,0,0,630000000,62,0,0,0,0,0
663515,M,N,30,0,2309769,1333904167,314,0,0,0,0,0
756770,F,N,28,70000000,0,0,43,0,1,1,0,0
500302,F,N,41,16142485,534165933.3,202500000,53,1,1,1,1,1
410308,F,N,26,0,226393.33,0,55,0,0,0,1,1
489167,M,N,25,0,166666.67,87500000,134,0,0,0,0,0
725949,F,N,35,0,679266.67,0,31,0,0,0,1,1
143161,M,N,22,0,89266.67,0,79,0,0,0,1,1
795840,M,N,28,529900,225000,90000000,116,0,1,1,0,0
627055,F,N,45,0,0,0,10,0,0,0,0,0
321257,M,N,27,0,0,1278000000,131,0,0,0,1,1
729455,M,N,34,0,401933.33,0,1001,11,0,0,1,1
534243,F,N,26,300000000,60000,0,18,0,0,0,0,0
556723,M,N,23,0,899266.67,0,28,0,0,0,2,2
429777,F,N,32,0,153493.33,0,567,11,0,0,1,1
399269,F,N,27,12000000,0,0,31,0,1,1,0,0
921877,M,N,21,0,2313946.8,0,155,2,0,0,1,1
940473,F,N,34,0,7624883.93,108000000,63,2,0,0,0,0
108099,M,N,25,0,324599.93,0,53,0,0,0,1,1
495575,F,N,21,0,2008013.33,0,99,5,0,0,1,1
57761,M,N,23,0,215666.67,0,34,0,0,0,1,1
778466,M,N,40,0,3566184.93,0,43,2,0,0,1,1
330496,M,N,25,0,585200,0,22,0,0,0,1,1
851792,M,N,48,0,135346.67,0,25,1,0,0,1,1
600826,M,N,22,0,6041350,0,286,6,0,0,1,1
69057,M,N,38,800000000,247395033.3,0,49,2,0,0,0,0
298663,F,N,35,26811000,0,0,32,0,1,1,0,0
875520,M,N,30,0,680600,0,412,6,0,0,1,1
223817,F,N,30,0,1634301.67,0,270,45,0,0,1,1
775189,M,N,22,289916667,883317,0,188,1,0,0,1,1
661727,F,N,34,0,1429266.67,0,102,2,0,0,1,1
882698,M,N,30,0,1312033.34,0,223,26,0,0,0,0
113993,M,N,38,800000000,7513333.33,0,122,0,0,0,0,0
187180,M,N,22,0,689266.67,0,134,0,0,0,1,1
245370,F,N,39,23000000,0,0,6,0,1,1,0,0
743594,M,N,43,650000000,1083933.33,0,45,3,0,0,1,1
874551,M,N,21,0,1016666.67,0,86,0,0,0,1,1
274187,M,N,23,0,50333.33,0,31,1,0,0,1,1
855522,F,N,32,0,116666.67,0,15,1,0,0,1,1
603260,M,N,35,0,34892349.73,0,63,2,0,0,1,1
558070,M,N,24,0,729426.67,0,377,3,0,0,1,1
613750,M,N,20,0,100000,0,14,0,0,0,1,1
227629,M,N,27,0,0,0,11,0,0,0,1,1
198472,F,Y,27,0,58500,0,65,4,0,0,1,1
454403,F,N,31,0,2454700,0,84,11,0,0,1,1
409134,M,N,26,350000000,17692600,0,84,12,0,0,0,0
504731,M,N,27,0,172486.67,0,312,12,0,0,1,1
941975,F,N,18,0,1152800,0,150,3,0,0,1,1
867919,M,N,27,73247000,1714266.67,0,95,0,1,1,0,0
971889,F,Y,23,0,7554599.93,0,101,6,0,0,1,1
528436,M,N,29,12361625,20000,0,93,0,1,1,0,0
967391,F,N,54,0,986666.67,0,20,1,0,0,1,1
704952,F,N,26,897200,570000,12000000,315,0,1,1,1,1
924627,M,N,35,2000000000,181769.2,0,57,0,0,0,0,0
728688,M,N,18,0,348333.33,0,104,6,0,0,1,1
54612,M,N,19,0,1590000,0,219,7,0,0,1,1
750859,M,N,49,320000000,89266.67,0,65,0,0,0,0,0
632090,F,N,21,0,144260,0,112,2,0,0,1,1
574964,F,N,24,0,86000,0,63,2,0,0,1,1
80470,F,N,38,10466000,0,0,56,0,1,1,0,0
896881,M,N,24,0,190800,0,76,1,0,0,1,1
332613,M,N,40,0,343333.33,0,78,0,0,0,1,1
906282,F,N,31,0,43234266.67,466666666.7,120,0,0,0,1,1
827684,M,N,25,0,0,0,16,0,0,0,2,2
514758,M,N,24,500000000,7269266.67,0,169,0,1,1,1,1
804692,M,N,23,0,1540633.33,0,73,9,0,0,1,1
688771,F,N,27,12902000,0,0,34,0,1,1,0,0
196097,M,N,34,200000000,2262266.67,0,71,0,0,0,1,1
931580,M,N,26,0,113933.33,0,371,53,0,0,0,0
209769,F,N,28,860000000,243089266.7,0,31,0,0,0,1,1
603527,M,N,38,0,5675933.33,0,83,5,0,0,1,1
160515,M,N,29,500000000,1352600,0,13,0,1,1,1,1
895561,M,N,28,0,3097166.67,0,111,10,0,0,0,0
6700,M,N,41,0,12375000,16666666.67,126,0,0,0,0,0
274585,M,N,34,0,153000,0,307,2,0,0,0,0
780387,F,N,48,1500000000,310822933.3,0,213,9,0,0,1,1
169399,F,N,30,0,1789266.67,23333333.33,10,0,0,0,1,1
85968,M,N,30,0,270000,0,64,7,0,0,0,0
250921,M,N,20,0,180000,0,85,0,0,0,1,1
592793,F,N,25,0,432066.67,0,214,4,0,0,1,1
472101,M,N,26,0,186650,0,154,0,0,0,1,1
